TERM,ACAD_CAREER,COURSE CODE,CLASS SECTION,CLASS NUMBER,F2F lecture in alternate weeks,START DATE,END DATE,MON,TUE,WED,THU,FRI,SAT,SUN,VENUE,START TIME,END TIME,COURSE TITLE,OFFER DEPT,INSTRUCTOR
2021-22 Sem 2,UGME,BBMS3007,2A,1961,,2022-02-10,2022-03-03,,,,THU,,,,MB151,12:30,14:20,Cancer Biology,School of Biomedical Sciences,"Cheung,Wai Ting Lydia; Ching,Yick Pang; Huen,Shing Yan Michael; Lee,Ho Fun Victor; Ling,Guang Sheng Heidi; Ma,Kwai Yee Stephanie; Wong,Chak Lui Carmen; Yu,Cheng-Han"
2021-22 Sem 2,UGME,BBMS3007,2A,1961,,2022-03-14,2022-04-11,MON,,,,,,,CPD-1.21,14:30,17:20,Cancer Biology,School of Biomedical Sciences,"Cheung,Wai Ting Lydia; Ching,Yick Pang; Huen,Shing Yan Michael; Lee,Ho Fun Victor; Ling,Guang Sheng Heidi; Ma,Kwai Yee Stephanie; Wong,Chak Lui Carmen; Yu,Cheng-Han"
2021-22 Sem 2,UGME,BBMS3007,2A,1961,,2022-03-17,2022-04-28,,,,THU,,,,MB151,12:30,14:20,Cancer Biology,School of Biomedical Sciences,"Cheung,Wai Ting Lydia; Ching,Yick Pang; Huen,Shing Yan Michael; Lee,Ho Fun Victor; Ling,Guang Sheng Heidi; Ma,Kwai Yee Stephanie; Wong,Chak Lui Carmen; Yu,Cheng-Han"
2021-22 Sem 2,UGME,BBMS3007,2A,1961,,2022-04-25,2022-04-25,MON,,,,,,,CPD-1.21,14:30,17:20,Cancer Biology,School of Biomedical Sciences,"Cheung,Wai Ting Lydia; Ching,Yick Pang; Huen,Shing Yan Michael; Lee,Ho Fun Victor; Ling,Guang Sheng Heidi; Ma,Kwai Yee Stephanie; Wong,Chak Lui Carmen; Yu,Cheng-Han"
2021-22 Sem 2,UGME,BBMS3008,2A,1962,,2022-01-17,2022-02-28,MON,,,,,,,MB121,09:30,11:20,Essential Proteomics,School of Biomedical Sciences,"Jauch,Ralf; Kotaka,Masayo; Qian,Chengmin; Wong,Wing Hon Jason"
2021-22 Sem 2,UGME,BBMS3008,2A,1962,,2022-01-20,2022-01-27,,,,THU,,,,KKLG110,09:30,10:20,Essential Proteomics,School of Biomedical Sciences,"Jauch,Ralf; Kotaka,Masayo; Qian,Chengmin; Wong,Wing Hon Jason"
2021-22 Sem 2,UGME,BBMS3008,2A,1962,,2022-02-10,2022-03-03,,,,THU,,,,KKLG110,09:30,10:20,Essential Proteomics,School of Biomedical Sciences,"Jauch,Ralf; Kotaka,Masayo; Qian,Chengmin; Wong,Wing Hon Jason"
2021-22 Sem 2,UGME,BBMS3008,2A,1962,,2022-03-14,2022-04-11,MON,,,,,,,MB121,09:30,11:20,Essential Proteomics,School of Biomedical Sciences,"Jauch,Ralf; Kotaka,Masayo; Qian,Chengmin; Wong,Wing Hon Jason"
2021-22 Sem 2,UGME,BBMS3008,2A,1962,,2022-03-17,2022-04-28,,,,THU,,,,KKLG110,09:30,10:20,Essential Proteomics,School of Biomedical Sciences,"Jauch,Ralf; Kotaka,Masayo; Qian,Chengmin; Wong,Wing Hon Jason"
2021-22 Sem 2,UGME,BBMS3008,2A,1962,,2022-04-25,2022-04-25,MON,,,,,,,MB121,09:30,11:20,Essential Proteomics,School of Biomedical Sciences,"Jauch,Ralf; Kotaka,Masayo; Qian,Chengmin; Wong,Wing Hon Jason"
2021-22 Sem 2,UGME,BBMS4001,FA,1957,,2021-12-01,2022-06-26,,,,,,,,,     ,08:20,Final Year Project,School of Biomedical Sciences,"Ching,Yick Pang; Jin,Dong-Yan"
2021-22 Sem 2,UGME,BCHM3602,FA,2166,,2022-01-17,2022-01-31,MON,,,,,,,,11:30,13:20,Chinese Internal Medicine,School of Chinese Medicine,"Choi,Wing Fai; Feng,Yibin; Gao,Xuequan; Luo,Yi; Shen,Jiangang; Shi,Jun; Tsang,Ching Man; Wu,Junmei; Wu,Wei"
2021-22 Sem 2,UGME,BCHM3602,FA,2166,,2022-01-19,2022-01-28,,,WED,,FRI,,,,14:30,16:20,Chinese Internal Medicine,School of Chinese Medicine,"Choi,Wing Fai; Feng,Yibin; Gao,Xuequan; Luo,Yi; Shen,Jiangang; Shi,Jun; Tsang,Ching Man; Wu,Junmei; Wu,Wei"
2021-22 Sem 2,UGME,BCHM3602,FA,2166,,2022-01-20,2022-01-27,,,,THU,,,,,09:30,11:20,Chinese Internal Medicine,School of Chinese Medicine,"Choi,Wing Fai; Feng,Yibin; Gao,Xuequan; Luo,Yi; Shen,Jiangang; Shi,Jun; Tsang,Ching Man; Wu,Junmei; Wu,Wei"
2021-22 Sem 2,UGME,BCHM3602,FA,2166,,2022-02-09,2022-03-11,,,WED,,FRI,,,,14:30,16:20,Chinese Internal Medicine,School of Chinese Medicine,"Choi,Wing Fai; Feng,Yibin; Gao,Xuequan; Luo,Yi; Shen,Jiangang; Shi,Jun; Tsang,Ching Man; Wu,Junmei; Wu,Wei"
2021-22 Sem 2,UGME,BCHM3602,FA,2166,,2022-02-10,2022-04-28,,,,THU,,,,,09:30,11:20,Chinese Internal Medicine,School of Chinese Medicine,"Choi,Wing Fai; Feng,Yibin; Gao,Xuequan; Luo,Yi; Shen,Jiangang; Shi,Jun; Tsang,Ching Man; Wu,Junmei; Wu,Wei"
2021-22 Sem 2,UGME,BCHM3602,FA,2166,,2022-02-14,2022-04-11,MON,,,,,,,,11:30,13:20,Chinese Internal Medicine,School of Chinese Medicine,"Choi,Wing Fai; Feng,Yibin; Gao,Xuequan; Luo,Yi; Shen,Jiangang; Shi,Jun; Tsang,Ching Man; Wu,Junmei; Wu,Wei"
2021-22 Sem 2,UGME,BCHM3602,FA,2166,,2022-03-18,2022-03-18,,,,,FRI,,,,14:30,16:20,Chinese Internal Medicine,School of Chinese Medicine,"Choi,Wing Fai; Feng,Yibin; Gao,Xuequan; Luo,Yi; Shen,Jiangang; Shi,Jun; Tsang,Ching Man; Wu,Junmei; Wu,Wei"
2021-22 Sem 2,UGME,BCHM3602,FA,2166,,2022-03-23,2022-04-08,,,WED,,FRI,,,,14:30,16:20,Chinese Internal Medicine,School of Chinese Medicine,"Choi,Wing Fai; Feng,Yibin; Gao,Xuequan; Luo,Yi; Shen,Jiangang; Shi,Jun; Tsang,Ching Man; Wu,Junmei; Wu,Wei"
2021-22 Sem 2,UGME,BCHM3602,FA,2166,,2022-04-13,2022-04-13,,,WED,,,,,,14:30,16:20,Chinese Internal Medicine,School of Chinese Medicine,"Choi,Wing Fai; Feng,Yibin; Gao,Xuequan; Luo,Yi; Shen,Jiangang; Shi,Jun; Tsang,Ching Man; Wu,Junmei; Wu,Wei"
2021-22 Sem 2,UGME,BCHM3602,FA,2166,,2022-04-20,2022-04-29,,,WED,,FRI,,,,14:30,16:20,Chinese Internal Medicine,School of Chinese Medicine,"Choi,Wing Fai; Feng,Yibin; Gao,Xuequan; Luo,Yi; Shen,Jiangang; Shi,Jun; Tsang,Ching Man; Wu,Junmei; Wu,Wei"
2021-22 Sem 2,UGME,BCHM3602,FA,2166,,2022-04-25,2022-04-25,MON,,,,,,,,11:30,13:20,Chinese Internal Medicine,School of Chinese Medicine,"Choi,Wing Fai; Feng,Yibin; Gao,Xuequan; Luo,Yi; Shen,Jiangang; Shi,Jun; Tsang,Ching Man; Wu,Junmei; Wu,Wei"
2021-22 Sem 2,UGME,BCHM3603,2A,2167,,2022-01-17,2022-01-24,MON,,,,,,,,14:30,16:20,Foundation of Acupuncture,School of Chinese Medicine,"Sun,Shuxia; Wu,Junmei; Yiu,Yan Mun"
2021-22 Sem 2,UGME,BCHM3603,2A,2167,,2022-01-19,2022-01-28,,,WED,,FRI,,,,16:30,18:20,Foundation of Acupuncture,School of Chinese Medicine,"Sun,Shuxia; Wu,Junmei; Yiu,Yan Mun"
2021-22 Sem 2,UGME,BCHM3603,2A,2167,,2022-02-09,2022-03-11,,,WED,,FRI,,,,16:30,18:20,Foundation of Acupuncture,School of Chinese Medicine,"Sun,Shuxia; Wu,Junmei; Yiu,Yan Mun"
2021-22 Sem 2,UGME,BCHM3603,2A,2167,,2022-02-14,2022-04-11,MON,,,,,,,,14:30,16:20,Foundation of Acupuncture,School of Chinese Medicine,"Sun,Shuxia; Wu,Junmei; Yiu,Yan Mun"
2021-22 Sem 2,UGME,BCHM3603,2A,2167,,2022-03-18,2022-03-18,,,,,FRI,,,,16:30,18:20,Foundation of Acupuncture,School of Chinese Medicine,"Sun,Shuxia; Wu,Junmei; Yiu,Yan Mun"
2021-22 Sem 2,UGME,BCHM3603,2A,2167,,2022-03-23,2022-04-08,,,WED,,FRI,,,,16:30,18:20,Foundation of Acupuncture,School of Chinese Medicine,"Sun,Shuxia; Wu,Junmei; Yiu,Yan Mun"
2021-22 Sem 2,UGME,BCHM3603,2A,2167,,2022-04-13,2022-04-13,,,WED,,,,,,16:30,18:20,Foundation of Acupuncture,School of Chinese Medicine,"Sun,Shuxia; Wu,Junmei; Yiu,Yan Mun"
2021-22 Sem 2,UGME,BCHM3603,2A,2167,,2022-04-20,2022-04-29,,,WED,,FRI,,,,16:30,18:20,Foundation of Acupuncture,School of Chinese Medicine,"Sun,Shuxia; Wu,Junmei; Yiu,Yan Mun"
2021-22 Sem 2,UGME,BCHM3603,2A,2167,,2022-04-25,2022-04-25,MON,,,,,,,,14:30,16:20,Foundation of Acupuncture,School of Chinese Medicine,"Sun,Shuxia; Wu,Junmei; Yiu,Yan Mun"
2021-22 Sem 2,UGME,BCHM3606,FA,2168,,2022-01-17,2022-01-31,MON,,,,,,,,09:30,11:20,Pathology,School of Chinese Medicine,"Au Yeung,Kwok Him Rex; Beh,Swan Lip; Cheung,Nga Yin Annie; Leung,Suet Yi; Lo,Cheuk Lam Regina; Ng,Oi Lin Irene; Nicholls,John Malcolm; Sin,Chun Fung; Tang,Hin Ning Alexander; Wong,Pik Maria"
2021-22 Sem 2,UGME,BCHM3606,FA,2168,,2022-01-21,2022-01-28,,,,,FRI,,,,11:00,12:50,Pathology,School of Chinese Medicine,"Au Yeung,Kwok Him Rex; Beh,Swan Lip; Cheung,Nga Yin Annie; Leung,Suet Yi; Lo,Cheuk Lam Regina; Ng,Oi Lin Irene; Nicholls,John Malcolm; Sin,Chun Fung; Tang,Hin Ning Alexander; Wong,Pik Maria"
2021-22 Sem 2,UGME,BCHM3606,FA,2168,,2022-02-11,2022-04-08,,,,,FRI,,,,11:00,12:50,Pathology,School of Chinese Medicine,"Au Yeung,Kwok Him Rex; Beh,Swan Lip; Cheung,Nga Yin Annie; Leung,Suet Yi; Lo,Cheuk Lam Regina; Ng,Oi Lin Irene; Nicholls,John Malcolm; Sin,Chun Fung; Tang,Hin Ning Alexander; Wong,Pik Maria"
2021-22 Sem 2,UGME,BCHM3606,FA,2168,,2022-02-14,2022-04-11,MON,,,,,,,,09:30,11:20,Pathology,School of Chinese Medicine,"Au Yeung,Kwok Him Rex; Beh,Swan Lip; Cheung,Nga Yin Annie; Leung,Suet Yi; Lo,Cheuk Lam Regina; Ng,Oi Lin Irene; Nicholls,John Malcolm; Sin,Chun Fung; Tang,Hin Ning Alexander; Wong,Pik Maria"
2021-22 Sem 2,UGME,BCHM3606,FA,2168,,2022-04-22,2022-04-29,,,,,FRI,,,,11:00,12:50,Pathology,School of Chinese Medicine,"Au Yeung,Kwok Him Rex; Beh,Swan Lip; Cheung,Nga Yin Annie; Leung,Suet Yi; Lo,Cheuk Lam Regina; Ng,Oi Lin Irene; Nicholls,John Malcolm; Sin,Chun Fung; Tang,Hin Ning Alexander; Wong,Pik Maria"
2021-22 Sem 2,UGME,BCHM3606,FA,2168,,2022-04-25,2022-04-25,MON,,,,,,,,09:30,11:20,Pathology,School of Chinese Medicine,"Au Yeung,Kwok Him Rex; Beh,Swan Lip; Cheung,Nga Yin Annie; Leung,Suet Yi; Lo,Cheuk Lam Regina; Ng,Oi Lin Irene; Nicholls,John Malcolm; Sin,Chun Fung; Tang,Hin Ning Alexander; Wong,Pik Maria"
2021-22 Sem 2,UGME,BCHM4601,2A,2169,,2022-01-17,2022-01-24,MON,,,,,,,,14:30,16:20,Treatise on Exogenous Febrile Diseases,School of Chinese Medicine,"Chen,Haiyong; Choi,Wing Fai; Gao,Xuequan; Su,Jing"
2021-22 Sem 2,UGME,BCHM4601,2A,2169,,2022-01-18,2022-01-25,,TUE,,,,,,,11:30,13:20,Treatise on Exogenous Febrile Diseases,School of Chinese Medicine,"Chen,Haiyong; Choi,Wing Fai; Gao,Xuequan; Su,Jing"
2021-22 Sem 2,UGME,BCHM4601,2A,2169,,2022-01-20,2022-01-27,,,,THU,,,,,09:30,10:20,Treatise on Exogenous Febrile Diseases,School of Chinese Medicine,"Chen,Haiyong; Choi,Wing Fai; Gao,Xuequan; Su,Jing"
2021-22 Sem 2,UGME,BCHM4601,2A,2169,,2022-02-08,2022-03-29,,TUE,,,,,,,11:30,13:20,Treatise on Exogenous Febrile Diseases,School of Chinese Medicine,"Chen,Haiyong; Choi,Wing Fai; Gao,Xuequan; Su,Jing"
2021-22 Sem 2,UGME,BCHM4601,2A,2169,,2022-02-10,2022-04-28,,,,THU,,,,,09:30,10:20,Treatise on Exogenous Febrile Diseases,School of Chinese Medicine,"Chen,Haiyong; Choi,Wing Fai; Gao,Xuequan; Su,Jing"
2021-22 Sem 2,UGME,BCHM4601,2A,2169,,2022-02-14,2022-04-11,MON,,,,,,,,14:30,16:20,Treatise on Exogenous Febrile Diseases,School of Chinese Medicine,"Chen,Haiyong; Choi,Wing Fai; Gao,Xuequan; Su,Jing"
2021-22 Sem 2,UGME,BCHM4601,2A,2169,,2022-04-12,2022-04-26,,TUE,,,,,,,11:30,13:20,Treatise on Exogenous Febrile Diseases,School of Chinese Medicine,"Chen,Haiyong; Choi,Wing Fai; Gao,Xuequan; Su,Jing"
2021-22 Sem 2,UGME,BCHM4601,2A,2169,,2022-04-25,2022-04-25,MON,,,,,,,,14:30,16:20,Treatise on Exogenous Febrile Diseases,School of Chinese Medicine,"Chen,Haiyong; Choi,Wing Fai; Gao,Xuequan; Su,Jing"
2021-22 Sem 2,UGME,BCHM4602,2A,2170,,2022-01-17,2022-01-26,MON,,WED,,,,,,09:30,12:20,Traumatology and Orthopaedics of Chinese Medicine,School of Chinese Medicine,"Hao,Dongfang; Shi,Yigang"
2021-22 Sem 2,UGME,BCHM4602,2A,2170,,2022-01-20,2022-01-27,,,,THU,,,,,14:30,17:20,Traumatology and Orthopaedics of Chinese Medicine,School of Chinese Medicine,"Hao,Dongfang; Shi,Yigang"
2021-22 Sem 2,UGME,BCHM4602,2A,2170,,2022-01-31,2022-01-31,MON,,,,,,,,09:30,12:20,Traumatology and Orthopaedics of Chinese Medicine,School of Chinese Medicine,"Hao,Dongfang; Shi,Yigang"
2021-22 Sem 2,UGME,BCHM4602,2A,2170,,2022-02-09,2022-02-09,,,WED,,,,,,09:30,12:20,Traumatology and Orthopaedics of Chinese Medicine,School of Chinese Medicine,"Hao,Dongfang; Shi,Yigang"
2021-22 Sem 2,UGME,BCHM4602,2A,2170,,2022-02-10,2022-04-28,,,,THU,,,,,14:30,17:20,Traumatology and Orthopaedics of Chinese Medicine,School of Chinese Medicine,"Hao,Dongfang; Shi,Yigang"
2021-22 Sem 2,UGME,BCHM4602,2A,2170,,2022-02-14,2022-03-09,MON,,WED,,,,,,09:30,12:20,Traumatology and Orthopaedics of Chinese Medicine,School of Chinese Medicine,"Hao,Dongfang; Shi,Yigang"
2021-22 Sem 2,UGME,BCHM4602,2A,2170,,2022-03-14,2022-03-14,MON,,,,,,,,09:30,12:20,Traumatology and Orthopaedics of Chinese Medicine,School of Chinese Medicine,"Hao,Dongfang; Shi,Yigang"
2021-22 Sem 2,UGME,BCHM4602,2A,2170,,2022-03-21,2022-04-13,MON,,WED,,,,,,09:30,12:20,Traumatology and Orthopaedics of Chinese Medicine,School of Chinese Medicine,"Hao,Dongfang; Shi,Yigang"
2021-22 Sem 2,UGME,BCHM4602,2A,2170,,2022-04-20,2022-04-20,,,WED,,,,,,09:30,12:20,Traumatology and Orthopaedics of Chinese Medicine,School of Chinese Medicine,"Hao,Dongfang; Shi,Yigang"
2021-22 Sem 2,UGME,BCHM4602,2A,2170,,2022-04-25,2022-04-27,MON,,WED,,,,,,09:30,12:20,Traumatology and Orthopaedics of Chinese Medicine,School of Chinese Medicine,"Hao,Dongfang; Shi,Yigang"
2021-22 Sem 2,UGME,BCHM4603,2A,2171,,2022-01-18,2022-01-25,,TUE,,,,,,,14:30,16:20,Tui-na of Chinese Medicine,School of Chinese Medicine,"Hao,Dongfang; Shi,Yigang; Yiu,Yan Mun"
2021-22 Sem 2,UGME,BCHM4603,2A,2171,,2022-01-20,2022-01-27,,,,THU,,,,,11:30,13:20,Tui-na of Chinese Medicine,School of Chinese Medicine,"Hao,Dongfang; Shi,Yigang; Yiu,Yan Mun"
2021-22 Sem 2,UGME,BCHM4603,2A,2171,,2022-02-08,2022-03-29,,TUE,,,,,,,14:30,16:20,Tui-na of Chinese Medicine,School of Chinese Medicine,"Hao,Dongfang; Shi,Yigang; Yiu,Yan Mun"
2021-22 Sem 2,UGME,BCHM4603,2A,2171,,2022-02-10,2022-04-28,,,,THU,,,,,11:30,13:20,Tui-na of Chinese Medicine,School of Chinese Medicine,"Hao,Dongfang; Shi,Yigang; Yiu,Yan Mun"
2021-22 Sem 2,UGME,BCHM4603,2A,2171,,2022-04-12,2022-04-26,,TUE,,,,,,,14:30,16:20,Tui-na of Chinese Medicine,School of Chinese Medicine,"Hao,Dongfang; Shi,Yigang; Yiu,Yan Mun"
2021-22 Sem 2,UGME,BCHM4608,2B,2177,,2022-01-18,2022-01-25,,TUE,,,,,,,09:30,11:20,Fundamentals of Diagnosis,School of Chinese Medicine,
2021-22 Sem 2,UGME,BCHM4608,2B,2177,,2022-02-08,2022-03-01,,TUE,,,,,,,09:30,11:20,Fundamentals of Diagnosis,School of Chinese Medicine,
2021-22 Sem 2,UGME,BCHM4608,2B,2177,,2022-03-15,2022-03-29,,TUE,,,,,,,09:30,11:20,Fundamentals of Diagnosis,School of Chinese Medicine,
2021-22 Sem 2,UGME,BCHM4608,2B,2177,,2022-04-12,2022-04-26,,TUE,,,,,,,09:30,11:20,Fundamentals of Diagnosis,School of Chinese Medicine,
2021-22 Sem 2,UGME,BCHM4608,FA,2178,,2022-01-18,2022-01-25,,TUE,,,,,,,09:30,11:20,Fundamentals of Diagnosis,School of Chinese Medicine,"Chan,Koon Ho; Hai,Siu Han Jo Jo; Ho,Chung Man James; Hung,Fan Ngai Ivan; Lai,Ching Lung; Lam,Yuk Fai; Siu,Chung Wah David; Yu,Yue Hong Richard"
2021-22 Sem 2,UGME,BCHM4608,FA,2178,,2022-02-08,2022-03-29,,TUE,,,,,,,09:30,11:20,Fundamentals of Diagnosis,School of Chinese Medicine,"Chan,Koon Ho; Hai,Siu Han Jo Jo; Ho,Chung Man James; Hung,Fan Ngai Ivan; Lai,Ching Lung; Lam,Yuk Fai; Siu,Chung Wah David; Yu,Yue Hong Richard"
2021-22 Sem 2,UGME,BCHM4608,FA,2178,,2022-04-12,2022-04-26,,TUE,,,,,,,09:30,11:20,Fundamentals of Diagnosis,School of Chinese Medicine,"Chan,Koon Ho; Hai,Siu Han Jo Jo; Ho,Chung Man James; Hung,Fan Ngai Ivan; Lai,Ching Lung; Lam,Yuk Fai; Siu,Chung Wah David; Yu,Yue Hong Richard"
2021-22 Sem 2,UGME,BCHM4610,2A,2747,,2022-01-17,2022-01-25,MON,TUE,,,,,,,16:30,18:20,Evidence-based Practice and Public Health,School of Chinese Medicine,
2021-22 Sem 2,UGME,BCHM4610,2A,2747,,2022-02-08,2022-02-08,,TUE,,,,,,,16:30,18:20,Evidence-based Practice and Public Health,School of Chinese Medicine,
2021-22 Sem 2,UGME,BCHM4610,2A,2747,,2022-02-14,2022-03-29,MON,TUE,,,,,,,16:30,18:20,Evidence-based Practice and Public Health,School of Chinese Medicine,
2021-22 Sem 2,UGME,BCHM4610,2A,2747,,2022-04-04,2022-04-04,MON,,,,,,,,16:30,18:20,Evidence-based Practice and Public Health,School of Chinese Medicine,
2021-22 Sem 2,UGME,BCHM4610,2A,2747,,2022-04-11,2022-04-12,MON,TUE,,,,,,,16:30,18:20,Evidence-based Practice and Public Health,School of Chinese Medicine,
2021-22 Sem 2,UGME,BCHM4610,2A,2747,,2022-04-19,2022-04-19,,TUE,,,,,,,16:30,18:20,Evidence-based Practice and Public Health,School of Chinese Medicine,
2021-22 Sem 2,UGME,BCHM4610,2A,2747,,2022-04-25,2022-04-26,MON,TUE,,,,,,,16:30,18:20,Evidence-based Practice and Public Health,School of Chinese Medicine,
2021-22 Sem 2,UGME,BCHM5602,2A,2172,,2022-01-18,2022-01-25,,TUE,,,,,,,16:30,18:20,Golden Chamber,School of Chinese Medicine,"Choi,Wing Fai; Leung,Chung Yin Feona; Luo,Yi; Su,Jing; Yau,Chuen Heung"
2021-22 Sem 2,UGME,BCHM5602,2A,2172,,2022-01-19,2022-01-26,,,WED,,,,,,11:30,13:20,Golden Chamber,School of Chinese Medicine,"Choi,Wing Fai; Leung,Chung Yin Feona; Luo,Yi; Su,Jing; Yau,Chuen Heung"
2021-22 Sem 2,UGME,BCHM5602,2A,2172,,2022-01-21,2022-01-28,,,,,FRI,,,,09:30,11:20,Golden Chamber,School of Chinese Medicine,"Choi,Wing Fai; Leung,Chung Yin Feona; Luo,Yi; Su,Jing; Yau,Chuen Heung"
2021-22 Sem 2,UGME,BCHM5602,2A,2172,,2022-02-08,2022-03-29,,TUE,,,,,,,16:30,18:20,Golden Chamber,School of Chinese Medicine,"Choi,Wing Fai; Leung,Chung Yin Feona; Luo,Yi; Su,Jing; Yau,Chuen Heung"
2021-22 Sem 2,UGME,BCHM5602,2A,2172,,2022-02-09,2022-03-09,,,WED,,,,,,11:30,13:20,Golden Chamber,School of Chinese Medicine,"Choi,Wing Fai; Leung,Chung Yin Feona; Luo,Yi; Su,Jing; Yau,Chuen Heung"
2021-22 Sem 2,UGME,BCHM5602,2A,2172,,2022-02-11,2022-04-08,,,,,FRI,,,,09:30,11:20,Golden Chamber,School of Chinese Medicine,"Choi,Wing Fai; Leung,Chung Yin Feona; Luo,Yi; Su,Jing; Yau,Chuen Heung"
2021-22 Sem 2,UGME,BCHM5602,2A,2172,,2022-03-23,2022-04-27,,,WED,,,,,,11:30,13:20,Golden Chamber,School of Chinese Medicine,"Choi,Wing Fai; Leung,Chung Yin Feona; Luo,Yi; Su,Jing; Yau,Chuen Heung"
2021-22 Sem 2,UGME,BCHM5602,2A,2172,,2022-04-12,2022-04-26,,TUE,,,,,,,16:30,18:20,Golden Chamber,School of Chinese Medicine,"Choi,Wing Fai; Leung,Chung Yin Feona; Luo,Yi; Su,Jing; Yau,Chuen Heung"
2021-22 Sem 2,UGME,BCHM5602,2A,2172,,2022-04-22,2022-04-29,,,,,FRI,,,,09:30,11:20,Golden Chamber,School of Chinese Medicine,"Choi,Wing Fai; Leung,Chung Yin Feona; Luo,Yi; Su,Jing; Yau,Chuen Heung"
2021-22 Sem 2,UGME,BCHM5605,2A,2173,,2022-01-19,2022-01-26,,,WED,,,,,,09:30,11:20,Schools of Thought of Chinese Medicine,School of Chinese Medicine,"Gao,Xuequan; Li,Lei; Lo,Kwai Ching"
2021-22 Sem 2,UGME,BCHM5605,2A,2173,,2022-01-20,2022-01-27,,,,THU,,,,,16:30,18:20,Schools of Thought of Chinese Medicine,School of Chinese Medicine,"Gao,Xuequan; Li,Lei; Lo,Kwai Ching"
2021-22 Sem 2,UGME,BCHM5605,2A,2173,,2022-01-21,2022-01-28,,,,,FRI,,,,16:30,18:20,Schools of Thought of Chinese Medicine,School of Chinese Medicine,"Gao,Xuequan; Li,Lei; Lo,Kwai Ching"
2021-22 Sem 2,UGME,BCHM5605,2A,2173,,2022-02-09,2022-03-09,,,WED,,,,,,09:30,11:20,Schools of Thought of Chinese Medicine,School of Chinese Medicine,"Gao,Xuequan; Li,Lei; Lo,Kwai Ching"
2021-22 Sem 2,UGME,BCHM5605,2A,2173,,2022-02-10,2022-04-28,,,,THU,,,,,16:30,18:20,Schools of Thought of Chinese Medicine,School of Chinese Medicine,"Gao,Xuequan; Li,Lei; Lo,Kwai Ching"
2021-22 Sem 2,UGME,BCHM5605,2A,2173,,2022-02-11,2022-04-08,,,,,FRI,,,,16:30,18:20,Schools of Thought of Chinese Medicine,School of Chinese Medicine,"Gao,Xuequan; Li,Lei; Lo,Kwai Ching"
2021-22 Sem 2,UGME,BCHM5605,2A,2173,,2022-03-23,2022-04-27,,,WED,,,,,,09:30,11:20,Schools of Thought of Chinese Medicine,School of Chinese Medicine,"Gao,Xuequan; Li,Lei; Lo,Kwai Ching"
2021-22 Sem 2,UGME,BCHM5605,2A,2173,,2022-04-22,2022-04-29,,,,,FRI,,,,16:30,18:20,Schools of Thought of Chinese Medicine,School of Chinese Medicine,"Gao,Xuequan; Li,Lei; Lo,Kwai Ching"
2021-22 Sem 2,UGME,BCHM5606,2A,2174,,2022-01-17,2022-01-24,MON,,,,,,,,16:30,18:20,Paediatrics of Chinese Medicine,School of Chinese Medicine,"Shi,Jun; Wang,Lin; Yau,Chuen Heung"
2021-22 Sem 2,UGME,BCHM5606,2A,2174,,2022-01-20,2022-01-27,,,,THU,,,,,14:30,16:20,Paediatrics of Chinese Medicine,School of Chinese Medicine,"Shi,Jun; Wang,Lin; Yau,Chuen Heung"
2021-22 Sem 2,UGME,BCHM5606,2A,2174,,2022-01-21,2022-01-28,,,,,FRI,,,,11:30,13:20,Paediatrics of Chinese Medicine,School of Chinese Medicine,"Shi,Jun; Wang,Lin; Yau,Chuen Heung"
2021-22 Sem 2,UGME,BCHM5606,2A,2174,,2022-02-10,2022-04-28,,,,THU,,,,,14:30,16:20,Paediatrics of Chinese Medicine,School of Chinese Medicine,"Shi,Jun; Wang,Lin; Yau,Chuen Heung"
2021-22 Sem 2,UGME,BCHM5606,2A,2174,,2022-02-11,2022-04-08,,,,,FRI,,,,11:30,13:20,Paediatrics of Chinese Medicine,School of Chinese Medicine,"Shi,Jun; Wang,Lin; Yau,Chuen Heung"
2021-22 Sem 2,UGME,BCHM5606,2A,2174,,2022-02-14,2022-04-11,MON,,,,,,,,16:30,18:20,Paediatrics of Chinese Medicine,School of Chinese Medicine,"Shi,Jun; Wang,Lin; Yau,Chuen Heung"
2021-22 Sem 2,UGME,BCHM5606,2A,2174,,2022-04-22,2022-04-29,,,,,FRI,,,,11:30,13:20,Paediatrics of Chinese Medicine,School of Chinese Medicine,"Shi,Jun; Wang,Lin; Yau,Chuen Heung"
2021-22 Sem 2,UGME,BCHM5606,2A,2174,,2022-04-25,2022-04-25,MON,,,,,,,,16:30,18:20,Paediatrics of Chinese Medicine,School of Chinese Medicine,"Shi,Jun; Wang,Lin; Yau,Chuen Heung"
2021-22 Sem 2,UGME,BCHM5607,2A,2175,,2022-01-18,2022-01-25,,TUE,,,,,,,14:30,16:20,Pharmacology of Chinese Medicine,School of Chinese Medicine,"Feng,Yibin; Lin,Xiang; Wang,Ning"
2021-22 Sem 2,UGME,BCHM5607,2A,2175,,2022-01-21,2022-01-28,,,,,FRI,,,,14:30,16:20,Pharmacology of Chinese Medicine,School of Chinese Medicine,"Feng,Yibin; Lin,Xiang; Wang,Ning"
2021-22 Sem 2,UGME,BCHM5607,2A,2175,,2022-02-08,2022-03-29,,TUE,,,,,,,14:30,16:20,Pharmacology of Chinese Medicine,School of Chinese Medicine,"Feng,Yibin; Lin,Xiang; Wang,Ning"
